time_entry_id,execution_id,person_id,week_starting,planned_hours,actual_hours,notes
te-2025-03-28-003005,execution:exec-2025-078,person:akira-tanaka,2025-03-24,11,13,
te-2025-03-21-003006,execution:exec-2025-078,person:anita-vasquez,2025-03-17,9,13,
te-2025-03-28-003007,execution:exec-2025-078,person:anita-vasquez,2025-03-24,9,11,
te-2025-03-21-003008,execution:exec-2025-078,person:tom-hartley,2025-03-17,10,14,
te-2025-03-28-003009,execution:exec-2025-078,person:tom-hartley,2025-03-24,10,12,
te-2025-03-21-003010,execution:exec-2025-078,person:james-whittaker,2025-03-17,13,14,
te-2025-03-28-003011,execution:exec-2025-078,person:james-whittaker,2025-03-24,13,17,
te-2025-03-27-003012,execution:exec-2025-079,person:lila-tan,2025-03-24,20,20,
te-2025-04-03-003013,execution:exec-2025-079,person:lila-tan,2025-03-31,20,20,
te-2025-03-27-003014,execution:exec-2025-079,person:hiroto-yamada,2025-03-24,8,7,
te-2025-04-03-003015,execution:exec-2025-079,person:hiroto-yamada,2025-03-31,8,9,
te-2025-03-27-003016,execution:exec-2025-079,person:anita-vasquez,2025-03-24,10,10,
te-2025-04-03-003017,execution:exec-2025-079,person:anita-vasquez,2025-03-31,10,10,
te-2025-03-27-003018,execution:exec-2025-079,person:naomi-brooks,2025-03-24,13,13,
te-2025-04-03-003019,execution:exec-2025-079,person:naomi-brooks,2025-03-31,13,13,
te-2025-04-04-003020,execution:exec-2025-080,person:james-whittaker,2025-03-31,21,21,
te-2025-04-11-003021,execution:exec-2025-080,person:james-whittaker,2025-04-07,21,20,
te-2025-04-18-003022,execution:exec-2025-080,person:james-whittaker,2025-04-14,21,19,
te-2025-04-25-003023,execution:exec-2025-080,person:james-whittaker,2025-04-21,21,20,
te-2025-04-04-003024,execution:exec-2025-080,person:niamh-oreilly,2025-03-31,10,13,
te-2025-04-11-003025,execution:exec-2025-080,person:niamh-oreilly,2025-04-07,10,9,
te-2025-04-18-003026,execution:exec-2025-080,person:niamh-oreilly,2025-04-14,10,13,
te-2025-04-25-003027,execution:exec-2025-080,person:niamh-oreilly,2025-04-21,10,14,
te-2025-04-04-003028,execution:exec-2025-080,person:jordan-reeves,2025-03-31,12,16,
te-2025-04-11-003029,execution:exec-2025-080,person:jordan-reeves,2025-04-07,12,16,
te-2025-04-18-003030,execution:exec-2025-080,person:jordan-reeves,2025-04-14,12,15,
te-2025-04-25-003031,execution:exec-2025-080,person:jordan-reeves,2025-04-21,12,12,
te-2025-03-17-003032,execution:exec-2025-081,person:caitlin-doyle,2025-03-17,21,21,
te-2025-03-24-003033,execution:exec-2025-081,person:caitlin-doyle,2025-03-24,21,22,
te-2025-03-31-003034,execution:exec-2025-081,person:caitlin-doyle,2025-03-31,21,23,
te-2025-04-07-003035,execution:exec-2025-081,person:caitlin-doyle,2025-04-07,21,23,
te-2025-03-17-003036,execution:exec-2025-081,person:ben-phillips,2025-03-17,10,14,
te-2025-03-24-003037,execution:exec-2025-081,person:ben-phillips,2025-03-24,10,13,
te-2025-03-31-003038,execution:exec-2025-081,person:ben-phillips,2025-03-31,10,11,
te-2025-04-07-003039,execution:exec-2025-081,person:ben-phillips,2025-04-07,10,8,
te-2025-03-17-003040,execution:exec-2025-081,person:niamh-oreilly,2025-03-17,18,22,
te-2025-03-24-003041,execution:exec-2025-081,person:niamh-oreilly,2025-03-24,18,21,
te-2025-03-31-003042,execution:exec-2025-081,person:niamh-oreilly,2025-03-31,18,23,
te-2025-04-07-003043,execution:exec-2025-081,person:niamh-oreilly,2025-04-07,18,20,
te-2025-05-14-003044,execution:exec-2025-082,person:wen-liu,2025-05-12,24,23,
te-2025-05-21-003045,execution:exec-2025-082,person:wen-liu,2025-05-19,24,24,
te-2025-05-28-003046,execution:exec-2025-082,person:wen-liu,2025-05-26,24,24,
te-2025-06-04-003047,execution:exec-2025-082,person:wen-liu,2025-06-02,24,24,
te-2025-05-14-003048,execution:exec-2025-082,person:priya-davies,2025-05-12,17,19,
te-2025-05-21-003049,execution:exec-2025-082,person:priya-davies,2025-05-19,17,22,
te-2025-05-28-003050,execution:exec-2025-082,person:priya-davies,2025-05-26,17,22,
te-2025-06-04-003051,execution:exec-2025-082,person:priya-davies,2025-06-02,17,20,
te-2025-05-14-003052,execution:exec-2025-082,person:imani-ofori,2025-05-12,18,20,
te-2025-05-21-003053,execution:exec-2025-082,person:imani-ofori,2025-05-19,18,22,
te-2025-05-28-003054,execution:exec-2025-082,person:imani-ofori,2025-05-26,18,19,
te-2025-06-04-003055,execution:exec-2025-082,person:imani-ofori,2025-06-02,18,22,
te-2025-05-07-003056,execution:exec-2025-083,person:lucas-muller,2025-05-05,20,17,
te-2025-05-14-003057,execution:exec-2025-083,person:lucas-muller,2025-05-12,20,17,
te-2025-05-21-003058,execution:exec-2025-083,person:lucas-muller,2025-05-19,20,17,
te-2025-05-07-003059,execution:exec-2025-083,person:beatriz-silva,2025-05-05,11,13,
te-2025-05-14-003060,execution:exec-2025-083,person:beatriz-silva,2025-05-12,11,11,
te-2025-05-21-003061,execution:exec-2025-083,person:beatriz-silva,2025-05-19,11,15,
te-2025-05-07-003062,execution:exec-2025-083,person:wen-liu,2025-05-05,15,13,
te-2025-05-14-003063,execution:exec-2025-083,person:wen-liu,2025-05-12,15,16,
te-2025-05-21-003064,execution:exec-2025-083,person:wen-liu,2025-05-19,15,17,
te-2025-05-07-003065,execution:exec-2025-083,person:imani-ofori,2025-05-05,9,12,
te-2025-05-14-003066,execution:exec-2025-083,person:imani-ofori,2025-05-12,9,11,
te-2025-05-21-003067,execution:exec-2025-083,person:imani-ofori,2025-05-19,9,11,
te-2025-04-04-003068,execution:exec-2025-084,person:ben-phillips,2025-03-31,15,15,
te-2025-04-11-003069,execution:exec-2025-084,person:ben-phillips,2025-04-07,15,13,
te-2025-04-18-003070,execution:exec-2025-084,person:ben-phillips,2025-04-14,15,15,
te-2025-04-25-003071,execution:exec-2025-084,person:ben-phillips,2025-04-21,15,14,
te-2025-04-04-003072,execution:exec-2025-084,person:sara-mehta,2025-03-31,20,25,
te-2025-04-11-003073,execution:exec-2025-084,person:sara-mehta,2025-04-07,20,23,
te-2025-04-18-003074,execution:exec-2025-084,person:sara-mehta,2025-04-14,20,25,
te-2025-04-25-003075,execution:exec-2025-084,person:sara-mehta,2025-04-21,20,25,
te-2025-04-04-003076,execution:exec-2025-084,person:jordan-reeves,2025-03-31,10,10,
te-2025-04-11-003077,execution:exec-2025-084,person:jordan-reeves,2025-04-07,10,11,
te-2025-04-18-003078,execution:exec-2025-084,person:jordan-reeves,2025-04-14,10,9,
te-2025-04-25-003079,execution:exec-2025-084,person:jordan-reeves,2025-04-21,10,8,
te-2025-04-04-003080,execution:exec-2025-084,person:rachel-cohen,2025-03-31,9,10,
te-2025-04-11-003081,execution:exec-2025-084,person:rachel-cohen,2025-04-07,9,9,
te-2025-04-18-003082,execution:exec-2025-084,person:rachel-cohen,2025-04-14,9,11,
te-2025-04-25-003083,execution:exec-2025-084,person:rachel-cohen,2025-04-21,9,9,
te-2025-05-05-003084,execution:exec-2025-085,person:rachel-cohen,2025-05-05,18,19,
te-2025-05-12-003085,execution:exec-2025-085,person:rachel-cohen,2025-05-12,18,20,
te-2025-05-19-003086,execution:exec-2025-085,person:rachel-cohen,2025-05-19,18,19,
te-2025-05-26-003087,execution:exec-2025-085,person:rachel-cohen,2025-05-26,18,20,
te-2025-05-05-003088,execution:exec-2025-085,person:sara-mehta,2025-05-05,8,9,
te-2025-05-12-003089,execution:exec-2025-085,person:sara-mehta,2025-05-12,8,11,
te-2025-05-19-003090,execution:exec-2025-085,person:sara-mehta,2025-05-19,8,9,
te-2025-05-26-003091,execution:exec-2025-085,person:sara-mehta,2025-05-26,8,9,
te-2025-05-05-003092,execution:exec-2025-085,person:marcus-thomas,2025-05-05,17,17,
te-2025-05-12-003093,execution:exec-2025-085,person:marcus-thomas,2025-05-12,17,13,
te-2025-05-19-003094,execution:exec-2025-085,person:marcus-thomas,2025-05-19,17,15,
te-2025-05-26-003095,execution:exec-2025-085,person:marcus-thomas,2025-05-26,17,14,
te-2025-05-05-003096,execution:exec-2025-085,person:carlos-mendoza,2025-05-05,13,11,
te-2025-05-12-003097,execution:exec-2025-085,person:carlos-mendoza,2025-05-12,13,12,
te-2025-05-19-003098,execution:exec-2025-085,person:carlos-mendoza,2025-05-19,13,11,
te-2025-05-26-003099,execution:exec-2025-085,person:carlos-mendoza,2025-05-26,13,14,
te-2025-04-25-003100,execution:exec-2025-086,person:lila-tan,2025-04-21,16,16,
te-2025-05-02-003101,execution:exec-2025-086,person:lila-tan,2025-04-28,16,19,
te-2025-05-09-003102,execution:exec-2025-086,person:lila-tan,2025-05-05,16,18,
te-2025-05-16-003103,execution:exec-2025-086,person:lila-tan,2025-05-12,16,19,
te-2025-04-25-003104,execution:exec-2025-086,person:hiroto-yamada,2025-04-21,10,9,
te-2025-05-02-003105,execution:exec-2025-086,person:hiroto-yamada,2025-04-28,10,7,
te-2025-05-09-003106,execution:exec-2025-086,person:hiroto-yamada,2025-05-05,10,10,
te-2025-05-16-003107,execution:exec-2025-086,person:hiroto-yamada,2025-05-12,10,12,
te-2025-03-18-003108,execution:exec-2025-087,person:lila-tan,2025-03-17,25,28,
te-2025-03-25-003109,execution:exec-2025-087,person:lila-tan,2025-03-24,25,28,
te-2025-03-18-003110,execution:exec-2025-087,person:hiroto-yamada,2025-03-17,17,19,
te-2025-03-25-003111,execution:exec-2025-087,person:hiroto-yamada,2025-03-24,17,18,
te-2025-03-16-003112,execution:exec-2025-088,person:kieran-walsh,2025-03-10,14,13,
te-2025-03-23-003113,execution:exec-2025-088,person:kieran-walsh,2025-03-17,14,16,
te-2025-03-30-003114,execution:exec-2025-088,person:kieran-walsh,2025-03-24,14,14,
te-2025-03-16-003115,execution:exec-2025-088,person:pari-banerjee,2025-03-10,13,12,
te-2025-03-23-003116,execution:exec-2025-088,person:pari-banerjee,2025-03-17,13,14,
te-2025-03-30-003117,execution:exec-2025-088,person:pari-banerjee,2025-03-24,13,10,
te-2025-03-16-003118,execution:exec-2025-088,person:carlos-mendoza,2025-03-10,15,19,
te-2025-03-23-003119,execution:exec-2025-088,person:carlos-mendoza,2025-03-17,15,19,
te-2025-03-30-003120,execution:exec-2025-088,person:carlos-mendoza,2025-03-24,15,19,
te-2025-04-09-003121,execution:exec-2025-089,person:kieran-walsh,2025-04-07,22,26,
te-2025-04-16-003122,execution:exec-2025-089,person:kieran-walsh,2025-04-14,22,24,
te-2025-04-23-003123,execution:exec-2025-089,person:kieran-walsh,2025-04-21,22,25,
te-2025-04-09-003124,execution:exec-2025-089,person:carlos-mendoza,2025-04-07,11,13,
te-2025-04-16-003125,execution:exec-2025-089,person:carlos-mendoza,2025-04-14,11,13,
te-2025-04-23-003126,execution:exec-2025-089,person:carlos-mendoza,2025-04-21,11,12,
te-2025-04-09-003127,execution:exec-2025-089,person:wen-liu,2025-04-07,15,20,
te-2025-04-16-003128,execution:exec-2025-089,person:wen-liu,2025-04-14,15,18,
te-2025-04-23-003129,execution:exec-2025-089,person:wen-liu,2025-04-21,15,20,
te-2025-04-09-003130,execution:exec-2025-089,person:linus-schmidt,2025-04-07,17,14,
te-2025-04-16-003131,execution:exec-2025-089,person:linus-schmidt,2025-04-14,17,13,
te-2025-04-23-003132,execution:exec-2025-089,person:linus-schmidt,2025-04-21,17,15,
te-2025-04-09-003133,execution:exec-2025-089,person:sophie-tremblay,2025-04-07,18,22,
te-2025-04-16-003134,execution:exec-2025-089,person:sophie-tremblay,2025-04-14,18,22,
te-2025-04-23-003135,execution:exec-2025-089,person:sophie-tremblay,2025-04-21,18,21,
te-2025-05-09-003136,execution:exec-2025-090,person:beatrix-almeida,2025-05-05,21,21,
te-2025-05-16-003137,execution:exec-2025-090,person:beatrix-almeida,2025-05-12,21,23,
te-2025-05-09-003138,execution:exec-2025-090,person:hiroto-yamada,2025-05-05,16,19,
te-2025-05-16-003139,execution:exec-2025-090,person:hiroto-yamada,2025-05-12,16,21,
te-2025-05-09-003140,execution:exec-2025-090,person:akira-tanaka,2025-05-05,16,12,
te-2025-05-16-003141,execution:exec-2025-090,person:akira-tanaka,2025-05-12,16,11,
te-2025-04-19-003142,execution:exec-2025-091,person:olu-adesanya,2025-04-14,18,19,
te-2025-04-26-003143,execution:exec-2025-091,person:olu-adesanya,2025-04-21,18,16,
te-2025-04-19-003144,execution:exec-2025-091,person:linus-schmidt,2025-04-14,10,13,
te-2025-04-26-003145,execution:exec-2025-091,person:linus-schmidt,2025-04-21,10,10,
te-2025-04-19-003146,execution:exec-2025-091,person:hiroto-yamada,2025-04-14,17,16,
te-2025-04-26-003147,execution:exec-2025-091,person:hiroto-yamada,2025-04-21,17,16,
te-2025-04-19-003148,execution:exec-2025-091,person:anita-vasquez,2025-04-14,17,16,
te-2025-04-26-003149,execution:exec-2025-091,person:anita-vasquez,2025-04-21,17,19,
te-2025-05-12-003150,execution:exec-2025-092,person:maya-chen,2025-05-12,23,22,
te-2025-05-19-003151,execution:exec-2025-092,person:maya-chen,2025-05-19,23,20,
te-2025-05-12-003152,execution:exec-2025-092,person:ben-phillips,2025-05-12,21,19,
te-2025-05-19-003153,execution:exec-2025-092,person:ben-phillips,2025-05-19,21,19,
te-2025-05-12-003154,execution:exec-2025-092,person:lucas-muller,2025-05-12,14,17,
te-2025-05-19-003155,execution:exec-2025-092,person:lucas-muller,2025-05-19,14,18,
te-2025-05-12-003156,execution:exec-2025-092,person:caitlin-doyle,2025-05-12,19,19,
te-2025-05-19-003157,execution:exec-2025-092,person:caitlin-doyle,2025-05-19,19,20,
te-2025-05-12-003158,execution:exec-2025-092,person:pari-banerjee,2025-05-12,13,17,
te-2025-05-19-003159,execution:exec-2025-092,person:pari-banerjee,2025-05-19,13,18,
te-2025-04-05-003160,execution:exec-2025-093,person:lucas-muller,2025-03-31,20,21,
te-2025-04-12-003161,execution:exec-2025-093,person:lucas-muller,2025-04-07,20,19,
te-2025-04-19-003162,execution:exec-2025-093,person:lucas-muller,2025-04-14,20,22,
te-2025-04-05-003163,execution:exec-2025-093,person:maya-chen,2025-03-31,9,12,
te-2025-04-12-003164,execution:exec-2025-093,person:maya-chen,2025-04-07,9,7,
te-2025-04-19-003165,execution:exec-2025-093,person:maya-chen,2025-04-14,9,11,
te-2025-04-05-003166,execution:exec-2025-093,person:niamh-oreilly,2025-03-31,15,20,
te-2025-04-12-003167,execution:exec-2025-093,person:niamh-oreilly,2025-04-07,15,17,
te-2025-04-19-003168,execution:exec-2025-093,person:niamh-oreilly,2025-04-14,15,22,
te-2025-04-05-003169,execution:exec-2025-093,person:holly-sutton,2025-03-31,9,9,
te-2025-04-12-003170,execution:exec-2025-093,person:holly-sutton,2025-04-07,9,9,
te-2025-04-19-003171,execution:exec-2025-093,person:holly-sutton,2025-04-14,9,8,
te-2025-04-05-003172,execution:exec-2025-093,person:caitlin-doyle,2025-03-31,9,12,
te-2025-04-12-003173,execution:exec-2025-093,person:caitlin-doyle,2025-04-07,9,9,
te-2025-04-19-003174,execution:exec-2025-093,person:caitlin-doyle,2025-04-14,9,10,
te-2025-05-07-003175,execution:exec-2025-094,person:niamh-oreilly,2025-05-05,16,19,
te-2025-05-14-003176,execution:exec-2025-094,person:niamh-oreilly,2025-05-12,16,16,
te-2025-05-07-003177,execution:exec-2025-094,person:priya-davies,2025-05-05,10,12,
te-2025-05-14-003178,execution:exec-2025-094,person:priya-davies,2025-05-12,10,11,
te-2025-05-07-003179,execution:exec-2025-094,person:naomi-brooks,2025-05-05,16,16,
te-2025-05-14-003180,execution:exec-2025-094,person:naomi-brooks,2025-05-12,16,14,
te-2025-05-06-003181,execution:exec-2025-095,person:pari-banerjee,2025-05-05,21,19,
te-2025-05-13-003182,execution:exec-2025-095,person:pari-banerjee,2025-05-12,21,21,
te-2025-05-20-003183,execution:exec-2025-095,person:pari-banerjee,2025-05-19,21,21,
te-2025-05-06-003184,execution:exec-2025-095,person:naomi-brooks,2025-05-05,20,21,
te-2025-05-13-003185,execution:exec-2025-095,person:naomi-brooks,2025-05-12,20,23,
te-2025-05-20-003186,execution:exec-2025-095,person:naomi-brooks,2025-05-19,20,21,
te-2025-05-06-003187,execution:exec-2025-095,person:priya-davies,2025-05-05,10,13,
te-2025-05-13-003188,execution:exec-2025-095,person:priya-davies,2025-05-12,10,10,
te-2025-05-20-003189,execution:exec-2025-095,person:priya-davies,2025-05-19,10,9,
te-2025-05-06-003190,execution:exec-2025-095,person:holly-sutton,2025-05-05,10,12,
te-2025-05-13-003191,execution:exec-2025-095,person:holly-sutton,2025-05-12,10,10,
te-2025-05-20-003192,execution:exec-2025-095,person:holly-sutton,2025-05-19,10,12,
te-2025-05-06-003193,execution:exec-2025-095,person:beatriz-silva,2025-05-05,10,10,
te-2025-05-13-003194,execution:exec-2025-095,person:beatriz-silva,2025-05-12,10,9,
te-2025-05-20-003195,execution:exec-2025-095,person:beatriz-silva,2025-05-19,10,10,
te-2025-05-11-003196,execution:exec-2025-096,person:rachel-cohen,2025-05-05,26,27,
te-2025-05-18-003197,execution:exec-2025-096,person:rachel-cohen,2025-05-12,26,28,
te-2025-05-11-003198,execution:exec-2025-096,person:anita-vasquez,2025-05-05,17,13,
te-2025-05-18-003199,execution:exec-2025-096,person:anita-vasquez,2025-05-12,17,17,
te-2025-05-11-003200,execution:exec-2025-096,person:ben-phillips,2025-05-05,19,16,
te-2025-05-18-003201,execution:exec-2025-096,person:ben-phillips,2025-05-12,19,15,
te-2025-05-11-003202,execution:exec-2025-096,person:marcus-thomas,2025-05-05,17,14,
te-2025-05-18-003203,execution:exec-2025-096,person:marcus-thomas,2025-05-12,17,14,
te-2025-04-29-003204,execution:exec-2025-097,person:rachel-cohen,2025-04-28,18,19,
te-2025-05-06-003205,execution:exec-2025-097,person:rachel-cohen,2025-05-05,18,16,
te-2025-05-13-003206,execution:exec-2025-097,person:rachel-cohen,2025-05-12,18,16,
te-2025-05-20-003207,execution:exec-2025-097,person:rachel-cohen,2025-05-19,18,19,
te-2025-04-29-003208,execution:exec-2025-097,person:carlos-mendoza,2025-04-28,18,22,
te-2025-05-06-003209,execution:exec-2025-097,person:carlos-mendoza,2025-05-05,18,21,
te-2025-05-13-003210,execution:exec-2025-097,person:carlos-mendoza,2025-05-12,18,20,
te-2025-05-20-003211,execution:exec-2025-097,person:carlos-mendoza,2025-05-19,18,21,
te-2025-04-29-003212,execution:exec-2025-097,person:ben-phillips,2025-04-28,12,13,
te-2025-05-06-003213,execution:exec-2025-097,person:ben-phillips,2025-05-05,12,10,
te-2025-05-13-003214,execution:exec-2025-097,person:ben-phillips,2025-05-12,12,12,
te-2025-05-20-003215,execution:exec-2025-097,person:ben-phillips,2025-05-19,12,11,
te-2025-04-29-003216,execution:exec-2025-097,person:sara-mehta,2025-04-28,11,13,
te-2025-05-06-003217,execution:exec-2025-097,person:sara-mehta,2025-05-05,11,8,
te-2025-05-13-003218,execution:exec-2025-097,person:sara-mehta,2025-05-12,11,11,
te-2025-05-20-003219,execution:exec-2025-097,person:sara-mehta,2025-05-19,11,9,
te-2025-04-28-003220,execution:exec-2025-098,person:lila-tan,2025-04-28,17,17,
te-2025-05-05-003221,execution:exec-2025-098,person:lila-tan,2025-05-05,17,16,
te-2025-04-28-003222,execution:exec-2025-098,person:hiroto-yamada,2025-04-28,15,17,
te-2025-05-05-003223,execution:exec-2025-098,person:hiroto-yamada,2025-05-05,15,15,
te-2025-05-06-003224,execution:exec-2025-099,person:lila-tan,2025-05-05,26,26,
te-2025-05-06-003225,execution:exec-2025-099,person:hiroto-yamada,2025-05-05,12,15,
te-2025-04-05-003226,execution:exec-2025-100,person:devon-ahmadi,2025-03-31,17,21,
te-2025-04-12-003227,execution:exec-2025-100,person:devon-ahmadi,2025-04-07,17,18,
te-2025-04-19-003228,execution:exec-2025-100,person:devon-ahmadi,2025-04-14,17,20,
te-2025-04-26-003229,execution:exec-2025-100,person:devon-ahmadi,2025-04-21,17,19,
te-2025-04-05-003230,execution:exec-2025-100,person:james-whittaker,2025-03-31,20,19,
te-2025-04-12-003231,execution:exec-2025-100,person:james-whittaker,2025-04-07,20,15,
te-2025-04-19-003232,execution:exec-2025-100,person:james-whittaker,2025-04-14,20,17,
te-2025-04-26-003233,execution:exec-2025-100,person:james-whittaker,2025-04-21,20,20,
te-2025-04-05-003234,execution:exec-2025-100,person:tara-lim,2025-03-31,11,11,
te-2025-04-12-003235,execution:exec-2025-100,person:tara-lim,2025-04-07,11,9,
te-2025-04-19-003236,execution:exec-2025-100,person:tara-lim,2025-04-14,11,7,
